annId,animeType,animeJPName,songType,songArtist,songName,animeVintage,annSongId,anilistId,audio,HQ,MQ,songLength
16165,TV,Aikatsu!,Ending 3,Ruka・Mona・Miki from AIKATSU☆STARS!,Tutu Ballerina,Fall 2014,14394,20794,6g7ozf.mp3,v5kz5a.webm,,89.376
16824,TV,Aikatsu!,Opening 1,Ruka・Mona・Miki from AIKATSU☆STARS!,START DASH SENSATION,Fall 2015,15054,21307,yeud69.mp3,i08y93.webm,,90.168
16824,TV,Aikatsu!,Ending 1,Ruka・Mona・Miki from AIKATSU☆STARS!,lucky train!,Fall 2015,15055,21307,5smczx.mp3,jb7qcs.webm,,88.296
2480,TV,Air,Opening 1,Lia,Tori no Uta,Fall 2004,5209,101,pg71sc.mp3,baqkbb.webm,,104.4
2480,TV,Air,Ending 1,Lia,Farewell song,Fall 2004,5210,101,8xzzrg.mp3,wbq715.webm,chxjey.webm,89.136
4093,Movie,Air,Opening 1,Lia,Tori no Uta,Winter 2005,6276,713,tcaj6a.mp3,2ip6uc.webm,sudwac.webm,117.168
4093,Movie,Air,Ending 1,Lia,Farewell song,Winter 2005,6277,713,0zp44w.mp3,liek67.webm,nz073p.webm,121.313
4093,Movie,Air,Ending 2,Eri Kawai,If Dreams Came True,Winter 2005,6278,713,dtjl22.mp3,,kfkwoj.webm,110.232
6251,TV,Air Gear,Ending 1,skankfunk,SKY-2-HIGH,Spring 2006,7581,3791,pf3a19.mp3,,s5ohjk.webm,89.904
6251,TV,Air Gear,Opening 1,BACK-ON,Chain,Spring 2006,7580,3791,ayehyz.mp3,,o6drw7.webm,90.072
15125,TV,Aiura,Opening 1,Aiu♥Love,Kani☆Do-Luck!,Spring 2013,13123,17082,outlry.mp3,ogxg34.webm,sb7412.webm,59.088
15125,TV,Aiura,Ending 1,Aiu♥Love,Ichigo Ichie,Spring 2013,13124,17082,bf8shv.mp3,y8smi6.webm,,89.544
18466,TV,Ajin,Ending 1,CreepHyp,"Koutei no Sumi ni Futari, Kaze ga Fuite Ima Nara Ieru Kana",Fall 2016,21837,21799,4q7y9o.mp3,2eckkn.webm,,88.8
18466,TV,Ajin,Opening 1,angela×fripSide,Boku wa Boku de Atte,Fall 2016,16069,21799,gma1m7.mp3,61fsj7.webm,,89.016
18466,TV,Ajin,Opening 2,fripSide×angela,The end of escape,Fall 2016,16070,21799,17dbr1.mp3,rz5w42.webm,,88.848
17676,TV,Ajin,Opening 1,flumpool,Yoru wa Nemureru kai?,Winter 2016,15475,21341,i84lok.mp3,2l81zn.webm,,89.472
17676,TV,Ajin,Ending 1,Mamoru Miyano,HOW CLOSE YOU ARE,Winter 2016,15476,21341,pcaml1.mp3,p6az7e.webm,,89.064
18465,Movie,Ajin: Shougeki,Ending 1,Mamoru Miyano,The Birth,Summer 2016,16068,21681,azter4.mp3,7efsao.webm,,263.064
17950,Movie,Ajin: Shoutotsu,Ending 1,LAMP IN TERREN,innocence,Spring 2016,15692,21505,mkt6n9.mp3,uay3x2.webm,,251.976
16792,TV,Akagami no Shirayuki-hime,Opening 1,Saori Hayami,Yasashii Kibou,Summer 2015,15037,21058,addvcq.mp3,p4859c.webm,,89.807
16792,TV,Akagami no Shirayuki-hime,Ending 1,eyelis,Kizuna ni Nosete,Summer 2015,15039,21058,ss32l9.mp3,poys46.webm,,88.512
17777,TV,Akagami no Shirayuki-hime,Ending 1,eyelis,Page ~Kimi to Tsuzuru Monogatari~,Winter 2016,15589,21258,77sd2y.mp3,5pj9u5.webm,302amn.webm,88.488
17777,TV,Akagami no Shirayuki-hime,Ending 2,Saori Hayami,Yasashii Kibou,Winter 2016,15587,21258,fedunb.mp3,a7nbo3.webm,,154.826
17777,TV,Akagami no Shirayuki-hime,Opening 1,Saori Hayami,Sono Koe ga Chizu ni Naru,Winter 2016,15588,21258,z7w0t2.mp3,o63o2d.webm,,89.232
15919,TV,Akame ga Kill!,Ending 1,Miku Sawai,"Konna Sekai, Shiritakunakatta.",Summer 2014,14087,20613,n49060.mp3,03945r.webm,39e9r5.webm,89.04
15919,TV,Akame ga Kill!,Opening 1,Sora Amamiya,Skyreach,Summer 2014,14085,20613,qndaq9.mp3,pjdivz.webm,5lg01p.webm,89.544
15919,TV,Akame ga Kill!,Ending 2,Sora Amamiya,Tsukiakari,Summer 2014,14088,20613,58www1.mp3,uevak7.webm,gdjz8q.webm,89.04
15919,TV,Akame ga Kill!,Opening 2,Rika Mayama,Liar Mask,Summer 2014,14086,20613,7jho5y.mp3,x1l7m9.webm,64l2gy.webm,89.544
20780,TV,Akanesasu Shoujo,Ending 1,Ami Wajima,Kowarekake no Radio,Fall 2018,21414,101360,lsbqpi.mp3,ajkrje.webm,36h83u.webm,88.032
20780,TV,Akanesasu Shoujo,Opening 1,MICHI,Soranetarium,Fall 2018,21413,101360,4ko1kb.mp3,cs7t29.webm,cff1h5.webm,88.032
16154,TV,Akatsuki no Yona,Opening 1,Ryo Kunihiko,Akatsuki no Yona,Fall 2014,14382,20770,eippz0.mp3,2bhtae.webm,,89.832
16154,TV,Akatsuki no Yona,Ending 1,vistlip,Yoru,Fall 2014,14384,20770,ohefrq.mp3,poz3dn.webm,,90.096
16154,TV,Akatsuki no Yona,Opening 2,Cyntia,Akatsuki no Hana,Fall 2014,14383,20770,0o1yjk.mp3,qkjb07.webm,3q8spa.webm,90.048
16154,TV,Akatsuki no Yona,Ending 2,Akiko Shikata,Akatsuki,Fall 2014,14385,20770,tgjic8.mp3,vsqg0z.webm,66x42k.webm,89.544
13805,TV,AKB0048 First Stage,Opening 1,NO NAME,Kibou ni Tsuite,Spring 2012,12087,12149,3ni9by.mp3,6xakvk.webm,61mn0b.webm,82.056
14873,TV,AKB0048 Next Stage,Opening 1,NO NAME,Aruji Naki Sono Koe,Winter 2013,12800,14941,u7gk89.mp3,t2iari.webm,,89.832
24189,TV,Akebi-chan no Sailor Fuku,Ending 2,Manatsu Murakami,Kaze ni Makasete,Winter 2022,35936,131548,qs1fd3.mp3,b8n9cw.webm,,88.416
24189,TV,Akebi-chan no Sailor Fuku,Ending 1,Manatsu Murakami,Baton,Winter 2022,35747,131548,zslqiu.mp3,bamao5.webm,,89.784
24189,TV,Akebi-chan no Sailor Fuku,Opening 1,Roubai Gakuen Chuutoubu 1-nen 3-kumi,Hajimari no Setsuna,Winter 2022,35823,131548,s5ygg1.mp3,rknfhf.webm,,89.664
25911,TV,Akiba Meido Sensou,Ending 3,Reina Kondo,Meido no Komoriuta,Fall 2022,38604,151379,eonlzr.mp3,2o6jza.webm,,90.072
25911,TV,Akiba Meido Sensou,Ending 2,Rina Satou,Isshou Onnanoko Sengen☆,Fall 2022,39314,151379,cgia2a.mp3,cg84er.webm,,88.728
25911,TV,Akiba Meido Sensou,Ending 1,Rina Satou,Meido no Komoriuta,Fall 2022,37970,151379,2hthcq.mp3,tzlpjg.webm,,89.256
25911,TV,Akiba Meido Sensou,Opening 1,Ton Tokoton Staff Ichidou,Maid Daikaiten,Fall 2022,37971,151379,v4xz8n.mp3,zd5oqp.webm,,89.184
18734,TV,Akiba's Trip: The Animation,Opening 1,Earphones,Ikken Rakuchaku Goyoujin,Winter 2017,16251,97636,l2x1fx.mp3,tsg4ef.webm,,88.992
20553,TV,Akkun to Kanojo,Opening 1,Haruna Ooshima,Koi no Balloon,Spring 2018,19831,100645,0xbcfb.mp3,066ma5.webm,,49.728
20553,TV,Akkun to Kanojo,Opening 2,Haruna Ooshima feat. Ebisu coffret,We☆Pace!!,Spring 2018,20960,100645,atb01b.mp3,hdrc9e.webm,,48.096
23366,TV,Akudama Drive,Opening 1,SPARK!!SOUND!!SHOW!!,STEAL!!,Fall 2020,31105,116566,rm6o1f.mp3,koajb7.webm,,89.496
23366,TV,Akudama Drive,Ending 1,UraShimaSakataSen,Ready,Fall 2020,31106,116566,vxt4as.mp3,rq4w0i.webm,,87.216
15767,TV,Akuma no Riddle,Ending 6,Sachika Misawa & Mami Uchida,Poison Me,Spring 2014,13765,20926,esm7iu.mp3,4oqv3w.webm,,88.8
15767,TV,Akuma no Riddle,Opening 1,Maaya Uchida,Soushou Innocence,Spring 2014,13759,20926,wk56a5.mp3,a2c1us.webm,mzobu1.webm,87.552
15767,TV,Akuma no Riddle,Ending 11,Yoshino Nanjo,Survival,Spring 2014,13770,20926,wfar21.mp3,md9u8s.webm,w9y7nn.webm,89.04
27600,TV,Akuyaku Reijou Level 99: Watashi wa Ura-Boss desu ga Maou de wa Arimasen,Ending 1,Rina Hidaka & Fairouz Ai,Suki ga Rebechi,Winter 2024,42222,163076,tq7pi8.mp3,4srg59.webm,,88.602
27600,TV,Akuyaku Reijou Level 99: Watashi wa Ura-Boss desu ga Maou de wa Arimasen,Opening 1,Mayu Maeshima,LOVE or HATE?,Winter 2024,42221,163076,s2ilbw.mp3,mgrfuu.webm,,89.645
24807,TV,Akuyaku Reijou nanode Last Boss o Katte Mimashita,Ending 1,ACCAMER,Nomic,Fall 2022,37918,139820,ft6ip4.mp3,01xdm9.webm,,87.912
24807,TV,Akuyaku Reijou nanode Last Boss o Katte Mimashita,Opening 1,Rie Takahashi,Kyoukan Sarenakute mo Ii ja Nai,Fall 2022,37865,139820,pgfxwx.mp3,t7auc2.webm,,88.128
31173,TV,Akuyaku Reijou Tensei Oji-san,Ending 1,"Kazuhiko Inoue, M・A・O",Matsuken Samba II,Winter 2025,44416,172453,,e8q47f.webm,,
31173,TV,Akuyaku Reijou Tensei Oji-san,Opening 1,Cidergirl,Choose!!!,Winter 2025,44415,172453,,ihn57w.webm,,
16028,TV,Aldnoah.Zero,Ending 1,SawanoHiroyuki[nZk]:mizuki,A/Z,Summer 2014,14128,20632,yhi9lu.mp3,05jiy9.webm,61vzn8.webm,87.864
16028,TV,Aldnoah.Zero,Ending 2,SawanoHiroyuki[nZk]:mizuki,aLIEz,Summer 2014,14129,20632,u6n2vs.mp3,nmp4km.webm,bt4oq5.webm,87.864
16028,TV,Aldnoah.Zero,Opening 1,Kalafina,heavenly blue,Summer 2014,14127,20632,52x76t.mp3,s78afd.webm,dacfys.webm,88.776
16305,TV,Aldnoah.Zero,Ending 4,Kalafina,heavenly blue,Winter 2015,14563,20853,kthhti.mp3,6unjy7.webm,,138.768
16305,TV,Aldnoah.Zero,Ending 1,SawanoHiroyuki[nZk]:mizuki,&Z -English ver.-,Winter 2015,14565,20853,q9c9ra.mp3,8ck8zm.webm,,88.104
16305,TV,Aldnoah.Zero,Ending 3,Sora Amamiya,Harmonious,Winter 2015,14567,20853,ih6xoh.mp3,9axla5.webm,,88.44
16305,TV,Aldnoah.Zero,Opening 1,SawanoHiroyuki[nZk]:mizuki,&Z,Winter 2015,14564,20853,w9ngji.mp3,qhl9mg.webm,8yforp.webm,88.32
16305,TV,Aldnoah.Zero,Ending 2,Eir Aoi,GENESIS,Winter 2015,14566,20853,ibw0mb.mp3,z3rduf.webm,,88.536
25176,TV,Alice Gear Aegis Expansion,Ending 1,Marina Horiuchi,Just a little bit,Spring 2023,39568,144188,6wpgmk.mp3,gherk8.webm,,89.256
25176,TV,Alice Gear Aegis Expansion,Ending 2,Yuna Taniguchi,Nakano Bojou,Spring 2023,40109,144188,qkbc7s.mp3,qgzd36.webm,,93.24
25176,TV,Alice Gear Aegis Expansion,Opening 1,Aina Suzuki,Dash and Go!,Spring 2023,39567,144188,af2akq.mp3,t442w6.webm,,88.416
19934,TV,Alice or Alice,Ending 1,Pyxis,LONELY ALICE,Spring 2018,19801,99638,i4q26h.mp3,dhzogi.webm,4yn1ql.webm,29.976
19934,TV,Alice or Alice,Opening 1,petit milady,A or A!?,Spring 2018,19800,99638,m3vmcu.mp3,toaol0.webm,cxpjk8.webm,30.072
19024,TV,Alice to Zouroku,Ending 1,toi toy toi (kotringo edition),Chant,Spring 2017,16474,97821,tm6zre.mp3,1ynq5x.webm,bls1zc.webm,89.16
19024,TV,Alice to Zouroku,Opening 1,ORESAMA,Wonder Drive,Spring 2017,16473,97821,p4orxg.mp3,kl3z4w.webm,,89.992
17826,TV,All Out!!,Opening 2,CIVILIAN,Seija no Koushin,Fall 2016,15622,21349,77xqk7.mp3,0knn5h.webm,,88.824
17826,TV,All Out!!,Ending 2,Alisa Takigawa,No Side,Fall 2016,15624,21349,wbg9dq.mp3,5y5ilf.webm,,88.007
17826,TV,All Out!!,Opening 1,Lenny code fiction,Flower,Fall 2016,15621,21349,1lekbm.mp3,phsi03.webm,,88.776
17826,TV,All Out!!,Ending 1,Sukima Switch,Zenryoku Shounen produced by Tamio Okuda,Fall 2016,15623,21349,mee9od.mp3,s5d5as.webm,,88.752
8988,TV,Allison to Lillia,Ending 1,Kuricorder Quartet feat. Sou Matsumoto (GOING UNDER GROUND),Sayonara no Omajinai,Spring 2008,9286,3549,fgsgh4.mp3,,xhf77h.webm,74.04
8988,TV,Allison to Lillia,Opening 1,Kuricorder Quartet feat. Shione Yukawa,Tameiki no Hashi,Spring 2008,9285,3549,jrr1g1.mp3,,n5bjis.webm,87.096
18122,TV,Amaama to Inazuma,Ending 1,Brian the Sun,Maybe,Summer 2016,15893,21659,5ikief.mp3,i0o2i4.webm,,96.432
18122,TV,Amaama to Inazuma,Opening 1,MimimemeMIMI,Harebare Fanfare,Summer 2016,15892,21659,e2yrgq.mp3,j498uk.webm,36ujj9.webm,88.344
11474,TV,Amagami SS,Ending 6,Kaori Nazuka,Nageki no Tenshi,Summer 2010,10812,9925,mt5v70.mp3,13nk45.webm,d4gisn.webm,87.912
11474,TV,Amagami SS,Ending 8,Kana Asumi,Suteki na Aru Hi,Summer 2010,10814,9925,xjzt2e.mp3,22v72m.webm,magzok.webm,88.947
11474,TV,Amagami SS,Opening 1,azusa,i Love,Summer 2010,10805,9925,rbpq8w.mp3,26yvsn.webm,macghb.webm,89.496
11474,TV,Amagami SS,Ending 7,Mai Kadowaki,Koi no Yukue,Summer 2010,10813,9925,qquu5i.mp3,5xsqdw.webm,yrjj8a.webm,88.896
11474,TV,Amagami SS,Opening 2,azusa,Kimi no Mama de,Summer 2010,10806,9925,ejerlr.mp3,9m9g5d.webm,9xxxb4.webm,88.2
11474,TV,Amagami SS,Ending 1,Shizuka Itou,Kimi no Hitomi ni Koishiteru,Summer 2010,10807,9925,bfwxzp.mp3,bsuc2e.webm,ncpfsp.webm,88.92
11474,TV,Amagami SS,Ending 5,Ryoko Shintani,Koi wa Aserazu,Summer 2010,10811,9925,4ytuvd.mp3,iafadd.webm,z33bvj.webm,88.44
11474,TV,Amagami SS,Ending 4,Yukana,Koi wa Mizu-iro,Summer 2010,10810,9925,h4rjjg.mp3,ihgxty.webm,3xa2v8.webm,87.888
11474,TV,Amagami SS,Ending 3,Hiromi Konno,Anata Shika Mienai,Summer 2010,10809,9925,bqoo1i.mp3,lwq2nv.webm,f1mhdp.webm,88.368
11474,TV,Amagami SS,Ending 2,Rina Satou,Kitto Ashita wa...,Summer 2010,10808,9925,4ppdxi.mp3,qhidis.webm,7epywt.webm,89.472
13328,TV,Amagami SS+ Plus,Opening 1,azusa,Check my soul,Winter 2012,11905,11235,bhpjzh.mp3,ipsr1n.webm,,87.984
13328,TV,Amagami SS+ Plus,Ending 1,azusa,Kokuhaku,Winter 2012,11906,11235,29wymp.mp3,o9opgt.webm,,89.256
27976,TV,Amagami-san Chi no Enmusubi,Ending 1,Amagami San Shimai,Kimi ni Koi o Musunde,Fall 2024,43884,164172,c4zgmf.mp3,2hxhnj.webm,,88.975
27976,TV,Amagami-san Chi no Enmusubi,Ending 2,≠ME,Kamisama no Iu Toori!,Fall 2024,44475,164172,,p4etz1.webm,,
27976,TV,Amagami-san Chi no Enmusubi,Opening 1,Momoiro Clover Z,Yawaku Koishite ~Zutto Bokura de Iraremasu You ni~,Fall 2024,43987,164172,ko8xwp.mp3,sms1n4.webm,,89.187
27976,TV,Amagami-san Chi no Enmusubi,Opening 2,Amagami San Shimai,Pray Pray Pray,Fall 2024,44474,164172,,yklclz.webm,,
16133,TV,Amagi Brilliant Park,Opening 1,AKINO with bless4,Extra Magic Hour,Fall 2014,14327,20602,72on1p.mp3,hf3x65.webm,p88fpb.webm,89.784
16133,TV,Amagi Brilliant Park,Ending 1,BRILLIANT4,Elementario de Aimashou!,Fall 2014,14328,20602,5kjq5v.mp3,wpkudu.webm,,89.328
17700,TV,Amanchu!,Opening 1,Maaya Sakamoto,Million Clouds,Summer 2016,15507,21406,qoq1mk.mp3,3hq89a.webm,qxuotg.webm,95.496
17700,TV,Amanchu!,Ending 1,Tekopikari,Futari Shoujo,Summer 2016,15508,21406,bejh4g.mp3,nk3r1e.webm,mcyxld.webm,89.112
20692,TV,Amanchu! Advance,Opening 1,Minori Suzuki,Crosswalk,Spring 2018,19003,100532,zwjgvu.mp3,i225y1.webm,,88.32
20692,TV,Amanchu! Advance,Ending 1,Maaya Sakamoto,"Hello, Hello",Spring 2018,19201,100532,52khqg.mp3,qqtv8g.webm,,89.376
16647,TV,Ame-iro Cocoa,Opening 1,Hiro Shimono,Rainy cocoa,Spring 2015,14874,21054,cf8b8q.mp3,np1p5l.webm,,29.376
17241,TV,Ame-iro Cocoa Rainy color e Youkoso!,Opening 1,Rainy Color,Rainy cocoa,Fall 2015,15308,21285,kku9jh.mp3,9urz3x.webm,,29.806
21510,TV,Ame-iro Cocoa Side G,Opening 1,Rika Tachibana,Colorful Passage,Winter 2019,23154,104712,jy6mx4.mp3,4ti9sy.webm,,29.571
32647,TV,Ameku Takao no Suiri Karte,Ending 1,Gospellers feat. Anly,will be fine,Winter 2025,44342,176642,iagxs7.mp3,0spf2m.webm,,
32647,TV,Ameku Takao no Suiri Karte,Opening 1,Aimer,SCOPE,Winter 2025,44341,176642,ejrzow.mp3,kpdjh0.webm,,
14811,TV,Amnesia,Opening 1,Nagi Yanagi,Zoetrope,Winter 2013,12716,15085,2vjjy1.mp3,m0vc8t.webm,,88.968
14811,TV,Amnesia,Ending 2,Nagi Yanagi,Hoshiboshi no Wataridori,Winter 2013,12718,15085,p9mcgc.mp3,vn28pj.webm,,89.04
14811,TV,Amnesia,Ending 1,Ray,Recall,Winter 2013,12717,15085,n67rp4.mp3,yfsx1o.webm,,89.464
18170,TV,Ange Vierge,Opening 1,Konomi Suzuki,Love is MY RAIL,Summer 2016,15931,21439,92afi7.mp3,2pkd2e.webm,,88.44
18170,TV,Ange Vierge,Ending 1,L.I.N.K.s,Link with U,Summer 2016,15932,21439,psc636.mp3,3w9y1g.webm,,88.848
10885,TV,Angel Beats!,Opening 1,Lia,"My Soul,Your Beats!",Spring 2010,10314,6547,ocbvdf.mp3,avvdm5.webm,069kad.webm,89.376
10885,TV,Angel Beats!,Ending 3,karuta,Ichiban no Takaramono,Spring 2010,10318,6547,jt84ol.mp3,gdv6mn.webm,,288.864
10885,TV,Angel Beats!,Ending 2,LiSA,Ichiban no Takaramono,Spring 2010,10317,6547,dd4xds.mp3,mrxgqk.webm,op7lzi.webm,290.04
10885,TV,Angel Beats!,Ending 1,Aoi Tada,Brave Song,Spring 2010,10316,6547,1q9kgv.mp3,p3uhf5.webm,kmky9t.webm,89.04
10885,TV,Angel Beats!,Opening 2,LiSA,"My Soul,Your Beats!",Spring 2010,10315,6547,dntpj0.mp3,swjb4r.webm,fwfprm.webm,91.752
20771,TV,Angolmois: Genkou Kassen-ki,Ending 1,SHE'S,Upside Down,Summer 2018,20786,99412,zmovv9.mp3,56lcaz.webm,jlx7qp.webm,89.04
20771,TV,Angolmois: Genkou Kassen-ki,Opening 1,Straightener,Braver,Summer 2018,21001,99412,op1452.mp3,px7fh7.webm,a4vau6.webm,89.04
21227,TV,Anima Yell!,Opening 1,Kaminoki Koukou Cheerleading-bu,Jump Up↑Yell!!,Fall 2018,21746,101013,t0ux3j.mp3,splr0g.webm,,89.04
21227,TV,Anima Yell!,Ending 1,Kaminoki Koukou Cheerleading-bu,One for All,Fall 2018,21747,101013,0vf8t4.mp3,xy9ke7.webm,,89.544
19480,TV,Animegataris,Opening 1,GARNiDELiA,Aikotoba,Fall 2017,16640,98607,y919rc.mp3,c3bd5m.webm,f7nky8.webm,88.512
19480,TV,Animegataris,Ending 1,GATALIS,Good Luck Lilac,Fall 2017,17580,98607,9o81oa.mp3,rvxdfw.webm,,88.92
17372,TV,Anne Happy♪,Opening 1,Happy Clover,PUNCH☆MIND☆HAPPINESS,Spring 2016,15365,21238,b2tw7r.mp3,viy26w.webm,vcjzue.webm,88.992
12368,TV,Ano Hi Mita Hana no Namae o Boku-tachi wa Mada Shiranai.,Ending 3,REMEDIOS,Still...,Spring 2011,22009,9989,3qz097.mp3,bqhnuy.webm,,108.864
12368,TV,Ano Hi Mita Hana no Namae o Boku-tachi wa Mada Shiranai.,Ending 2,"Ai Kayano, Haruka Tomatsu, Saori Hayami",secret base ~Kimi ga Kureta Mono~ (10 years after ver.),Spring 2011,11376,9989,pzj7kj.mp3,qoewvg.webm,,90.682
12368,TV,Ano Hi Mita Hana no Namae o Boku-tachi wa Mada Shiranai.,Opening 1,Galileo Galilei,Circle Game,Spring 2011,32352,9989,8s157u.mp3,spy3d8.webm,buouv6.webm,88.488
12368,TV,Ano Hi Mita Hana no Namae o Boku-tachi wa Mada Shiranai.,Opening 1,Galileo Galilei,Aoi Shiori,Spring 2011,11374,9989,1iu7vv.mp3,vkay2g.webm,4bdpph.webm,88.104
12368,TV,Ano Hi Mita Hana no Namae o Boku-tachi wa Mada Shiranai.,Ending 1,REMEDIOS,Dear Love,Spring 2011,21997,9989,3pmjkw.mp3,zqturs.webm,,94.536
15154,Movie,Ano Hi Mita Hana no Namae o Boku-tachi wa Mada Shiranai.,Ending 1,Galileo Galilei,Circle Game,Summer 2013,20340,15039,iw7w2e.mp3,qh0ug8.webm,8wc6dg.webm,278.544
16334,OVA,Ano Natsu de Matteru,Opening 1,Ray,Kisetsu no Shutter,Summer 2014,14679,20659,4vkuvq.mp3,kzlism.webm,epgthu.webm,154.536
16334,OVA,Ano Natsu de Matteru,Ending 1,Nagi Yanagi,point at infinity,Summer 2014,14680,20659,m0p1m0.mp3,y7d7na.webm,v6a06w.webm,88.032
13448,TV,Ano Natsu de Matteru,Ending 1,Nagi Yanagi,Vidro Moyou,Winter 2012,11929,11433,7nt62s.mp3,7jijlh.webm,uwgubo.webm,89.472
13448,TV,Ano Natsu de Matteru,Opening 1,Ray,sign,Winter 2012,11928,11433,kqn3ua.mp3,w154wi.webm,z6ppsm.webm,89.712
13258,TV,Another,Ending 1,Annabel,anamnesis,Winter 2012,11861,11111,6k7jgm.mp3,92rrlo.webm,6ceg2h.webm,87.96
13258,TV,Another,Opening 1,ALI PROJECT,Kyoumu Densen,Winter 2012,11860,11111,q6f3tw.mp3,vhp6xd.webm,fw9hdy.webm,90.014
16142,TV,Ansatsu Kyoushitsu,Opening 2,3-nen E-gumi Shuugakuryokou 4-han,Seishun Satsubatsuron,Winter 2015,26711,20755,ns33pi.mp3,0y9gd2.webm,,87.384
16142,TV,Ansatsu Kyoushitsu,Opening 3,3-nen E-gumi Utatan,Jiriki Hongan Revolution,Winter 2015,14359,20755,9yxci0.mp3,5oac4p.webm,,89.496
16142,TV,Ansatsu Kyoushitsu,Opening 1,3-nen E-gumi Utatan,Seishun Satsubatsuron,Winter 2015,14358,20755,w3soom.mp3,7kp7ex.webm,,87.824
16142,TV,Ansatsu Kyoushitsu,Ending 1,moumoon,"Hello, shooting-star",Winter 2015,14360,20755,123rtv.mp3,vqprdg.webm,950mhg.webm,89.304
17686,TV,Ansatsu Kyoushitsu Final Season,Ending 1,Shion Miyawaki,Kaketa Tsuki,Winter 2016,15486,21170,6jwi1m.mp3,8jacbi.webm,,88.752
17686,TV,Ansatsu Kyoushitsu Final Season,Opening 2,3-nen E-gumi Utatan,Bye Bye YESTERDAY,Winter 2016,15485,21170,pv0lzf.mp3,cpiuvq.webm,,89.088
17686,TV,Ansatsu Kyoushitsu Final Season,Ending 2,Shion Miyawaki,Mata Kimi ni Aeru Hi,Winter 2016,15487,21170,qw4pca.mp3,iiyf2f.webm,,87.744
17686,TV,Ansatsu Kyoushitsu Final Season,Opening 1,3-nen E-gumi Utatan,QUESTION,Winter 2016,15484,21170,ns96qt.mp3,v3m099.webm,,89.424
15817,TV,Ao Haru Ride,Ending 1,Fujifabric,Blue,Summer 2014,13901,20596,qcnxqo.mp3,whanld.webm,,88.68
15817,TV,Ao Haru Ride,Opening 1,CHiCO with HoneyWorks,Sekai wa Koi ni Ochiteiru,Summer 2014,13900,20596,anpnj2.mp3,xu80bc.webm,,88.92
12210,TV,Ao no Exorcist,Opening 2,Nobuhiko Okamoto,Trailblazer,Spring 2011,18049,9919,8ez0ux.mp3,3ffrkh.webm,,88.896
12210,TV,Ao no Exorcist,Ending 1,2PM,Take off,Spring 2011,11246,9919,v1vx5g.mp3,f99nvj.webm,uegi6r.webm,89.952
12210,TV,Ao no Exorcist,Opening 1,UVERworld,CORE PRIDE,Spring 2011,11244,9919,8vb055.mp3,fvdhr5.webm,uazoqw.webm,89.616
12210,TV,Ao no Exorcist,Ending 2,Jun Fukuyama,dedicate,Spring 2011,18050,9919,2u0a53.mp3,gd8dc3.webm,,88.56
12210,TV,Ao no Exorcist,Opening 2,ROOKiEZ is PUNK'D,IN MY WORLD,Spring 2011,11245,9919,r37jt9.mp3,l0yogp.webm,fd6yzn.webm,89.448
12210,TV,Ao no Exorcist,Ending 2,Meisa Kuroki,Wired Life,Spring 2011,11247,9919,o1whmg.mp3,n0e757.webm,d2awvf.webm,88.848
13631,Movie,Ao no Exorcist Gekijouban,Ending 1,UVERworld,REVERSI,Fall 2012,11979,11737,hs0i5w.mp3,m2c3zi.webm,ci7qro.webm,280.111
18528,TV,Ao no Exorcist: Kyoto Fujouou-hen,Ending 1,Rin Akatsuki,Kono Te de,Winter 2017,16106,21861,1gco1y.mp3,aplboo.webm,,88.344
18528,TV,Ao no Exorcist: Kyoto Fujouou-hen,Opening 1,UVERworld,Itteki no Eikyou,Winter 2017,16105,21861,9l2wa1.mp3,oy8tgf.webm,,89.496
29818,TV,Ao no Exorcist: Shimane Illuminati-hen,Ending 1,Mulasaki Ima,Gakkyuu Nisshi,Winter 2024,42196,158931,1gu31v.mp3,rkbtnc.webm,,89.28
29818,TV,Ao no Exorcist: Shimane Illuminati-hen,Opening 1,UVERworld,Eye's Sentry,Winter 2024,41621,158931,g7muyp.mp3,svmsva.webm,,88.769
32874,TV,Ao no Exorcist: Yosuga-hen,Ending 1,Shiyui,Overlap,Winter 2025,44455,185880,,3z1d8i.webm,,
32874,TV,Ao no Exorcist: Yosuga-hen,Opening 1,amazarashi,Tsuukaku,Winter 2025,44371,185880,ab9qxk.mp3,qrcnqw.webm,,
32565,TV,Ao no Exorcist: Yuki no Hate-hen,Ending 1,Yobahi,Tsurara,Fall 2024,44028,176311,k96fw6.mp3,4gdx3o.webm,,89.475
32565,TV,Ao no Exorcist: Yuki no Hate-hen,Opening 1,Reol,RE RESCUE,Fall 2024,43937,176311,cq2z3j.mp3,qgteu7.webm,,88.477
30789,TV,Ao no Hako,Ending 1,Eve,Teenage Blue,Fall 2024,43919,170942,mo3jmw.mp3,cy26gh.webm,,89.104
30789,TV,Ao no Hako,Opening 1,Official HIGE DANdism,Same Blue,Fall 2024,43918,170942,dfy6jk.mp3,hugcr0.webm,,89.271
30789,TV,Ao no Hako,Opening 2,Macaroni Empitsu,Saraba,Fall 2024,44358,170942,uy4l5e.mp3,ilgt3u.webm,,
30789,TV,Ao no Hako,Ending 2,TOMOO,Contrast,Fall 2024,44359,170942,l2sgqo.mp3,qmcqk3.webm,,
16555,TV,Ao no Kanata no Four Rhythm,Ending 1,Ray,a-gain,Winter 2016,14792,21319,1nvh1s.mp3,kme01z.webm,,88.8
